,DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
261,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1994,231421000.0,,F,1,A,6,JPY
262,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1993,226468223.598,,F,1,E,6,JPY
263,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1992,222264879.142,,F,1,E,6,JPY
264,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1991,213281866.792,,F,1,E,6,JPY
265,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1990,197946205.225,,F,1,E,6,JPY
266,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1989,183211841.448,,F,1,E,6,JPY
267,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1988,171427572.924,,F,1,E,6,JPY
268,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1987,162299044.696,,F,1,E,6,JPY
269,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1986,158092276.337,,F,1,E,6,JPY
270,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1985,152322999.771,,F,1,E,6,JPY
271,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1984,146418982.551,,F,1,E,6,JPY
272,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1983,138651355.066,,F,1,E,6,JPY
273,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1982,132145335.135,,F,1,E,6,JPY
274,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1981,125047886.311,,F,1,E,6,JPY
275,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1980,117016416.888,,F,1,E,6,JPY
276,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2023,254843000.0,,F,1,A,6,JPY
277,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2022,249867200.0,,F,1,A,6,JPY
278,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2008,230751200.0,,F,1,A,6,JPY
279,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2007,231080400.0,,F,1,A,6,JPY
280,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2006,229976700.0,,F,1,A,6,JPY
281,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2005,226268000.0,,F,1,A,6,JPY
282,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2004,221551700.0,,F,1,A,6,JPY
283,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2003,219353000.0,,F,1,A,6,JPY
284,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2002,221441200.0,,F,1,A,6,JPY
285,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2001,231141600.0,,F,1,A,6,JPY
286,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2000,236571200.0,,F,1,A,6,JPY
287,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,1999,235393100.0,,F,1,A,6,JPY
288,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2012,214996100.0,,F,1,A,6,JPY
289,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2011,215681900.0,,F,1,A,6,JPY
290,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2010,216237800.0,,F,1,A,6,JPY
291,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D11,_Z,_T,_Z,XDC,V,N,T0103,2009,219196200.0,,F,1,A,6,JPY
292,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1988,206734.176,,F,1,E,6,_Z
293,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1987,170651.731,,F,1,E,6,_Z
294,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1986,130882.121,,F,1,E,6,_Z
295,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1985,90407.726,,F,1,E,6,_Z
296,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1984,83722.496,,F,1,E,6,_Z
297,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1983,75425.857,,F,1,E,6,_Z
298,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1982,70326.006,,F,1,E,6,_Z
299,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1981,76283.829,,F,1,E,6,_Z
300,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1980,68769.399,,F,1,E,6,_Z
301,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2009,379309.247,,F,1,A,6,_Z
302,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2008,355422.599,,F,1,A,6,_Z
303,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2007,318124.648,,F,1,A,6,_Z
304,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2006,325632.194,,F,1,A,6,_Z
305,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2005,343778.033,,F,1,A,6,_Z
306,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2004,346483.13,,F,1,A,6,_Z
307,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2003,321116.946,,F,1,A,6,_Z
308,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2002,301211.394,,F,1,A,6,_Z
309,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2001,314806.479,,F,1,A,6,_Z
310,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2000,359157.621,,F,1,A,6,_Z
311,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1999,345931.044,,F,1,A,6,_Z
312,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1998,293891.079,,F,1,A,6,_Z
313,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1997,303600.613,,F,1,A,6,_Z
314,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1996,320934.94,,F,1,A,6,_Z
315,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1995,361608.039,,F,1,A,6,_Z
316,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1994,321088.979,,F,1,A,6,_Z
317,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1993,288783.956,,F,1,E,6,_Z
318,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1992,260187.027,,F,1,E,6,_Z
319,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1991,224040.669,,F,1,E,6,_Z
320,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1990,213161.711,,F,1,E,6,_Z
321,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,1989,197536.174,,F,1,E,6,_Z
322,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2019,426295.225,,F,1,A,6,_Z
323,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2018,415807.625,,F,1,A,6,_Z
324,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2017,405877.385,,F,1,A,6,_Z
325,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2016,415520.682,,F,1,A,6,_Z
326,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2015,370624.653,,F,1,A,6,_Z
327,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2014,387131.859,,F,1,A,6,_Z
328,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2013,374955.204,,F,1,A,6,_Z
329,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2012,452623.059,,F,1,A,6,_Z
330,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2011,452586.753,,F,1,A,6,_Z
331,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2010,409824.006,,F,1,A,6,_Z
332,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2023,380527.307,,F,1,A,6,_Z
333,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2022,400167.636,,F,1,A,6,_Z
334,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2021,460245.193,,F,1,A,6,_Z
335,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2020,448907.399,,F,1,A,6,_Z
336,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2009,1896800.0,,F,1,A,6,JPY
337,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2008,1785700.0,,F,1,A,6,JPY
338,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2007,1704700.0,,F,1,A,6,JPY
339,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2006,1804700.0,,F,1,A,6,JPY
340,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2005,1913600.0,,F,1,A,6,JPY
341,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2004,1887800.0,,F,1,A,6,JPY
342,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2003,1827900.0,,F,1,A,6,JPY
343,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2002,1914000.0,,F,1,A,6,JPY
344,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2001,1932600.0,,F,1,A,6,JPY
345,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2000,1920700.0,,F,1,A,6,JPY
346,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,1999,1979500.0,,F,1,A,6,JPY
347,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,1998,1989200.0,,F,1,A,6,JPY
348,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,1997,2036600.0,,F,1,A,6,JPY
349,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,1996,2044600.0,,F,1,A,6,JPY
350,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,1995,2001400.0,,F,1,A,6,JPY
351,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,1994,2068200.0,,F,1,A,6,JPY
352,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2019,2794800.0,,F,1,A,6,JPY
353,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2018,2696000.0,,F,1,A,6,JPY
354,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2017,2302500.0,,F,1,A,6,JPY
355,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2016,2346700.0,,F,1,A,6,JPY
356,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2015,2213400.0,,F,1,A,6,JPY
357,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2014,2214600.0,,F,1,A,6,JPY
358,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2013,2081300.0,,F,1,A,6,JPY
359,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2012,2048900.0,,F,1,A,6,JPY
360,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2011,2135600.0,,F,1,A,6,JPY
361,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2010,1858500.0,,F,1,A,6,JPY
362,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2023,2951200.0,,F,1,A,6,JPY
363,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2022,2761800.0,,F,1,A,6,JPY
364,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2021,2544800.0,,F,1,A,6,JPY
365,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,A,_Z,XDC,V,N,T0103,2020,2546300.0,,F,1,A,6,JPY
366,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2009,53279500.0,,F,1,A,6,JPY
367,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2008,54349100.0,,F,1,A,6,JPY
368,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2007,54280300.0,,F,1,A,6,JPY
369,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2006,54806100.0,,F,1,A,6,JPY
370,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2005,54240400.0,,F,1,A,6,JPY
371,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2004,51752800.0,,F,1,A,6,JPY
372,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2003,51980700.0,,F,1,A,6,JPY
373,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2002,52194300.0,,F,1,A,6,JPY
374,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2001,52320800.0,,F,1,A,6,JPY
375,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2000,51278200.0,,F,1,A,6,JPY
376,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,1999,49279400.0,,F,1,A,6,JPY
377,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,1998,48214700.0,,F,1,A,6,JPY
378,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,1997,47046300.0,,F,1,A,6,JPY
379,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,1996,45705400.0,,F,1,A,6,JPY
380,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,1995,44571800.0,,F,1,A,6,JPY
381,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,1994,42886400.0,,F,1,A,6,JPY
382,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2019,60115400.0,,F,1,A,6,JPY
383,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2018,59623000.0,,F,1,A,6,JPY
384,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2017,58648200.0,,F,1,A,6,JPY
385,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2016,58230300.0,,F,1,A,6,JPY
386,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2015,56716400.0,,F,1,A,6,JPY
387,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2014,55057700.0,,F,1,A,6,JPY
388,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2013,54041400.0,,F,1,A,6,JPY
389,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2012,54220100.0,,F,1,A,6,JPY
390,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2011,53085000.0,,F,1,A,6,JPY
391,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2010,52167100.0,,F,1,A,6,JPY
